F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-2.286,10.32,109.68,-521.7,0.06,-10.814,-1258.66,-22428.799,852.5,-0.5143,0,-179.91,9.8484,1,-5183.82,2.892,-20.755,-8.9862,1.699,-7823.08,,True
-2.14788,9.807,-2549.32,-337.36,2.06,-7.7932,-1389.16,-22406.95,875.1,-0.2045,1,-115.407,8.73666,0,1741.98,2.6018,-19.272,-6.6819,3.779,-7864.83,14.9,True
-5.751,9.4947,156.28,-372.25,2.06,-9.468,-1500.9,-22846.55,1424.5,-0.395,1,-130.791,9.5592,1,-5330.22,1.8052,-12.436,-8.1327,1.845,-7728.88,,True
-6.858,8.8968,889.32,-382.69,0.06,-12.556,-1515.72,-22478.28,2468.5,-1.0721,0,-116.184,8.924,1,-6096.36,1.005,-10.378,-9.78,2.366,-8041.28,16.65,True
-4.038,7.0521,359.68,-405.737,2.06,-9.47,-1602.46,-22471.95,1147.62,-0.6232,0,-136.74,8.73982,0,-5696.22,2.5024,-13.15,-10.818,4.061,-7887.59,,False
-2.7243,7.6722,980.74,-308.39,2.06,-8.698,-1558.08,-21087.65,1102.58,-0.4965,1,-173.25,10.0398,0,-3894.72,5.684,-7.652,-6.6441,0.6647,-8770.28,13.86,False
-6.72,7.5372,1057.6,-323.84,2.06,-8.1816,-1137.54,-22503.93,535.7,-2.203,1,-119.055,10.664,1,-5272.92,1.5126,-9.082,-7.9377,0.6345,-9482.08,13.97,False
-5.328,8.7135,1063.92,-376.09,0.06,-7.0064,-1253.78,-22439.406,801.1,-0.8074,1,-115.119,9.4806,1,-5456.22,2.938,-16.168,-10.845,2.257,-7829.21,15.48,False
-6.447,17.301,820.94,-1169.2,0.06,-7.118,-1373.26,-22467.98,1065.778,-1.736,0,-137.52,9.387,0,-5989.02,9.256,-18.356,-9.321,2.641,-8052.68,,True
-3.3537,8.2113,513.28,770.8,2.06,-6.6996,-1742.54,-22441.22,3887.5,-1.0722,1,-127.962,11.672,0,-5726.82,0.86782,-12.268,-8.8749,0.5722,-10385.08,,True
-5.199,7.6611,-553.72,-749.8,0.06,-7.3906,-1296.8,-22431.11,1645.9,-0.2742,1,-198.27,10.4444,1,-6035.457,1.3282,-16.956,-9.783,0.58,-7918.74,,True
-3.6462,11.823,1152.08,-1773.2,2.06,-6.7148,-1381.38,-22430.284,1515.5,-0.4825,0,-133.443,9.039,0,-8672.82,1.8928,-19.254,-6.975,1.2237,-8295.98,,True
-2.2593,8.4039,1409.48,-121.5,2.06,-7.1398,-1273.8,-22502.55,983.9,-0.6407,0,-105.10224,9.0066,0,1438.98,6.984,-11.655,-6.49194,1.829,-8168.88,,True
-2.5917,8.4126,966.042,-76.3,0.06,-6.8884,-1345.18,-22324.15,-663.5,-3.219,0,-141.75,11.086,1,6181.98,0.905,-16.599,-6.46623,1.967,-7871.78,,False
-7.326,19.767,1007.4,-514.3,0.06,-10.242,-1379.08,-22441.31,826.7,-1.189,1,-128.262,8.69948,0,-5565.42,1.7738,-17.591,-8.2692,0.5705,-7205.08,14.78,False
-3.8982,9.4746,1082.56,-542.4,2.06,-8.698,-1379.74,-22413.84,2164.3,-0.9044,0,-128.958,8.624552,1,-6224.55,1.1722,-17.635,-12.315,1.3872,-7812.24,,False
-2.5395,6.92637,856.62,-397.161,0.06,-7.5192,-209.34,-22501.06,993.42,-0.6408,0,-145.86,11.916,0,-5441.52,5.028,-14.2635,-8.9982,1.438,-8157.88,,True
-6.141,11.949,91.08,-31,2.06,-7.7206,-1517.28,-22432.558,1138.42,-0.4245,0,-173.58,9.8864,1,-5866.38,8.72,-15.2705,-7.9101,1.64,-8435.78,15.52,True
-6.636,8.6922,-1593.32,-862.8,2.06,-7.2676,-1240.1,-22468.9,1036.76,-0.22693,0,-174.51,10.5992,0,-5690.82,2.914,-14.57424,-8.1492,3.903,-7979.4,,True
-6.54,10.005,644.08,461.7,2.06,-6.714,-1507.4,-22416.64,1659.7,-0.8447,1,-122.418,8.8844,0,-5578.32,1.2532,-10.937,-7.7085,1.983,-8136.48,15.5,True
-7.425,9.765,1085.26,3117.8,2.06,-6.58522,-1491.86,-22455.44,653.3,-1.657,0,-161.34,11.174,0,-4861.92,1.0252,-14.7823,-7.2357,2.594,-8134.38,,True
-8.64,16.62,1141.82,-602.8,0.06,-8.0822,-1398.152,-22724.35,1475.1,-0.7273,1,-129.789,8.9374,1,-6557.82,1.5894,-9.228,-7.7661,0.6957,-7837.59,,False
-4.5639,6.92349,987.66,-392.84,2.06,-10.88,-563.14,-22415.34,-703.7,-1.0885,1,-122.283,8.74406,0,-4405.62,0.83014,-15.4358,-7.3947,0.7077,-7786.38,,False
-4.9995,7.7991,-2037.32,-591.5,2.06,-7.9886,-1367.78,-22437.404,1682.9,-0.22959,1,-195.36,8.943,1,-6302.04,1.3844,-14.526,-7.5873,1.845,-8109.68,16.37,True
-2.8917,12.354,884.4,-4022.2,0.06,-6.59616,-1335.28,-22403.36,1199.36,-1.249,0,-205.17,9.1442,1,-6040.419,1.6424,-10.743,-8.0625,1.962,-7796.68,14.39,False
-7.524,11.631,225.28,-631.9,2.06,-8.662,-1395.96,-22419.03,1532.5,-0.6866,0,-115.974,8.8432,1,-6028.35,1.89,-17.811,-13.47,0.8187,-7311.38,16.43,True
-2.11638,8.3853,1176.68,-350.3,2.06,-9.504,-1524.32,-22363.33,1155.92,-0.5332,0,-147.09,9.0046,0,-5956.32,4.996,-6.341,-11.472,1.1896,-7767.28,,False
-7.893,8.2083,868.42,-348.7,2.06,-10.266,-1467.28,-22452.32,463.3,-3.721,0,-271.83,12.584,0,-4897.02,1.0444,-14.4368,-8.7489,2.862,-7913.75,16.39,False
-10.689,6.96255,-7811.32,-622.5,2.06,-8.602,1924.46,-22474.23,-4422.5,-0.18443,0,-110.457,9.5132,0,-4790.82,0.86712,-9.029,-9.708,0.7723,-7408.28,,False
-6.531,9.915,624.88,-922.4,2.06,-7.0124,-1386.72,-22448.56,1286.3,-0.7858,1,-177.69,10.5952,1,-6616.02,2.5102,-17.053,-6.9414,0.49906,-11158.08,,True
-3.0957,10.467,1656.88,-355.53,2.06,-9.758,-1487.76,-22504.29,1336.1,-0.2482,0,-108.645,11.252,0,-6235.47,2.99,-16.712,-10.407,0.9207,-8350.98,,True
-4.6389,7.2024,1010.16,-492.43,0.06,-11.556,-670.94,-22444.74,1196.32,-0.769,1,-109.002,8.6883,0,-6319.23,2.4902,-18.221,-9.588,0.691,-8679.28,17.05,True
-6.51,7.2921,690.08,-2082.2,2.06,-6.7848,-841.34,-22447.62,3123.5,-0.4342,0,-126.906,8.68972,1,-6231.06,0.8942,-16.706,-10.764,3.829,-7860.13,,False
-3.4785,17.94,1020.74,-1463.2,2.06,-6.7136,-1365.56,-22434.29,655.5,-0.9426,0,-138.39,8.639044,0,-5542.32,2.1398,-16.185,-8.5986,2.368,-8083.88,,True
-7.41,11.226,1234.28,-368.08,0.06,-10.298,-1384.14,-22417.88,843.3,-0.5718,1,-110.898,8.7364,1,-5466.72,2.3018,-15.2456,-9.849,1.553,-7847.51,15.26,False
-2.316,10.791,517.48,-311.95,2.06,-6.59792,-1456.6,-22162.15,1368.7,-0.6388,1,-127.002,8.9014,1,-6070.146,2.1636,-12.198,-7.5159,1.467,-8240.38,,True
-2.26164,9.0534,658.28,-176.5,0.06,-7.052,-1523.48,-22452.09,1191,-1.1282,1,-206.4,8.6200645,0,-5589.12,3.794,-22.061,-8.0745,0.5375,-10019.08,16.06,True
-4.104,8.0142,807.42,-1706.2,2.06,-7.065,-961.54,-22469.31,1162.34,-1.513,1,-112.917,8.73346,1,-6362.82,2.5942,-19.329,-8.541,1.717,-7994.69,,True
-3.7143,7.2072,1009.98,-372.23,0.06,-12.514,-1111.94,-22428.668,552.9,-1.0834,1,-133.194,11.196,0,-2017.02,1.6328,-5.178,-6.9627,0.8745,-7687.68,15.41,False
-3.1872,9.1878,961.962,-343.13,2.06,-8.958,-1555.72,-22390.48,3351.5,-2.818,0,-121.71,10.2514,1,-6333.3,0.9964,-18.674,-7.5666,1.0152,-7822.23,14.71,False
-4.5573,8.3376,1876.88,-406.318,0.06,-10.656,-1491.76,-22443.3,1393.5,-0.3199,0,-121.215,8.630406,0,-14518.02,2.6192,-19.823,-6.42666,0.5696,-9279.08,,True
-2.18208,9.81,1735.28,-310.8,2.06,-7.6768,-1422.936,-22436.529,1154.02,-0.4382,0,-116.436,8.846,0,-6062.2671,2.818,-7.785,-8.5245,0.9261,-8199.18,14.66,True
-2.5665,9.7119,153.88,-1793.2,2.06,-6.8968,-1339.32,-22440.744,2952.5,-0.6504,1,-120.861,8.9692,0,-6447.72,0.9922,-12.908,-9.528,1.1255,-8411.48,14.91,True
-2.3793,8.9415,647.68,-1528.2,0.06,-6.6534,-1430.554,-22406.04,1307.5,-0.5953,0,-106.2036,9.9722,0,-6262.53,3.506,-15.344,-11.667,1.0471,-8251.98,,True
-8.604,15.51,970.926,-693.6,2.06,-7.6042,-1389.46,-22438.681,1169.56,-2.404,0,-168.96,8.62399,0,-6653.82,3.294,-17.274,-7.581,3.139,-7993.29,,True
-3.0297,10.44,1246.48,-574,0.06,-8.668,-1380.94,-22439.746,3225.5,-0.9571,1,-136.38,8.64522,1,-7253.82,1.0094,-21.149,-8.4099,0.8426,-8451.48,,False
-3.4656,9.1845,782.84,-331.34,2.06,-9.922,-1391.54,-22456.06,598.5,-1.314,1,-112.629,9.3498,0,-3981.42,1.892,-16.478,-8.0844,0.8305,-7741.18,16.53,True
-4.1484,7.3812,830.02,-75,2.06,-7.0846,-1861.94,-22441.647,1163.12,-1.642,0,-113.502,9.7656,1,-6006.93,5.464,-19.067,-7.4727,1.3429,-8457.18,16.59,True
-5.931,15.012,801.68,-296.5,0.06,-8.389,-1416.9448,-22470.26,978.48,-2.149,1,-115.938,10.0358,0,-2809.02,4.512,-15.5412,-7.128,1.3006,-8230.58,16.98,True
-4.0065,7.3899,938.254,-408.38,2.06,-14.502,-1666.94,-22541.95,1205.92,-1.244,1,-105.15813,9.9548,0,-6745.02,5.788,-11.518,-7.8663,1.995,-8072.68,,False
-5.0055,9.3906,-1010.52,-391.93,0.06,-12.506,-1377.06,-22406.69,1011.36,-0.3008,0,-134.514,8.67962,0,-3347.52,6.636,-13.421,-7.2534,0.5224,-10461.08,,False
-5.124,12.495,1058.42,-340.45,0.06,-7.509,-1446.32,-22416.76,1643.9,-1.33,0,-109.227,9.344,1,-6337.74,1.5734,-15.76,-6.7335,1.766,-7808.61,15.03,False
-5.307,9.4815,975.14,-392.07,0.06,-11.766,-1513.24,-22442.169,2521.9,-0.2894,0,-114.414,8.636326,1,-6952.62,1.1626,-12.24,-6.8358,2.396,-7892.584,,False
-5.595,10.725,1103.28,-368.01,0.06,-11.976,-1382.4,-22427.499,722.7,-0.4479,0,-112.641,9.1584,0,-5775.69,2.0974,-9.198,-15.606,3.975,-7897.951,,False
-2.25036,7.6602,778.86,-205.4,2.06,-7.5382,-1471.84,-22418.47,857.9,-1.619,1,-143.73,10.3612,0,-4787.82,1.9332,-9.041,-8.5896,1.085,-7917.35,,True
-6.291,16.452,-254.12,-449.94,2.06,-13.436,-1422.412,-22436.822,1382.1,-0.3307,1,-121.041,8.9026,0,-6125.97,2.99,-16.697,-12.378,0.5938,-7088.48,,True
-3.867,13.644,-957.72,371.2,0.06,-7.1564,-1536.56,-22459.71,1318.5,-0.2953,1,-116.988,9.3638,1,-5795.79,4.63,-16.796,-8.8257,0.48368,-8409.28,16.32,True
-9.972,10.284,935.048,527,2.06,-6.8282,-1487.68,-22521.07,1130.06,-1.0231,0,-119.568,14.666,0,-5977.71,3.328,-19.986,-14.301,1.456,-8366.18,16.06,True
-3.786,6.93801,1364.48,-360.05,2.06,-12.758,-1403.312,-18719.65,1048.26,-0.6621,0,-115.86,12.352,1,-5686.32,6.178,-18.102,-8.6748,1.0721,-8371.58,15.33,False
-6.843,13.623,1303.08,161.8,2.06,-7.1354,-1464.84,-22444.029,1452.3,-0.4725,1,-136.98,8.9372,0,-6296.01,1.6492,-11.272,-6.8805,0.9149,-8796.68,,False
-3.6543,17.028,1021.06,-192.9,2.06,-8.3276,-1445.5,-22422.08,1259,-2.309,0,-113.082,8.6200749,1,-6157.77,2.3558,-14.68355,-8.7567,0.6419,-10306.08,14.69,False
-2.15775,13.509,991.66,-331.15,0.06,-7.3546,-1428.402,-22463.31,1527.1,-0.7536,1,-125.085,8.62272,0,-6068.292,1.293,-10.676,-13.926,1.951,-8089.18,,True
-5.979,7.3758,458.48,-601.3,0.06,-8.836,-1072.94,-22414.98,1139.04,-1.016,1,-105.825,8.78086,0,-5400.42,4.514,-22.952,-7.2633,1.2177,-7957.67,15.39,False
-4.1817,10.785,1443.28,-1184.6,2.06,-6.7974,-1275.18,-22419.25,936.94,-0.4302,1,-117.45,9.1418,0,-5866.74,4.714,-19.517,-10.404,1.498,-8262.98,,False
-2.7966,7.2006,1105.02,-698.4,0.06,-7.6218,-577.34,-20326.65,1070.992,-1.266,1,-164.46,13.194,1,-6058.3434,3.548,-13.526,-7.7529,3.384,-7894.108,15.51,False
-2.9967,8.4219,760.22,-476.98,2.06,-9.462,-1262.4,-22452.22,1008.04,-1.378,0,-138.6,8.622756,1,-5898.9,3.516,-19.273,-15.87,0.6101,-8627.98,14.35,True
-2.7147,7.5969,747.88,-494.26,2.06,-9.944,-932.94,-23288.55,481.3,-1.821,1,-134.031,12.412,1,-3707.82,1.4366,-12.223,-7.1991,0.7731,-8449.08,16.35,True
-3.702,7.053,1027.68,561.7,0.06,-6.59638,-694.74,-22414.85,900.76,-0.54,1,-142.5,11.564,0,3472.98,4.586,-16.157,-6.6405,2.221,-7779.98,14.86,False
-3.4959,9.3432,2185.68,-107.3,2.06,-7.0678,-1315.68,-22452.35,108.1,-0.2943,0,-118.329,8.624896,1,-5156.22,1.358,-23.223,-8.4261,4.422,-7986.52,14.92,False
-3.0309,8.4738,868.1,-1348.1,2.06,-6.9204,-1276.92,-22408.6,1182,-2.513,1,-251.46,8.68422,1,-6515.52,3.79,-12.741,-7.3446,0.9178,-8306.48,14.85,True
-5.949,8.7702,373.48,-446.65,0.06,-8.538,-1251.32,-22428.957,811.1,-0.6399,0,-111.354,11.858,0,-5234.22,3.056,-12.611,-9.585,0.51479,-11204.08,15.44,True
-4.1505,9.0063,990.02,-2155.2,0.06,-6.6466,-1164.34,-22460.74,-505.9,-1.473,0,-111.021,10.0078,0,-5652.42,0.9632,-15.3247,-8.0832,1.538,-8167.18,15.82,True
-4.1562,10.995,1277.08,-315.52,2.06,-7.5438,-1429.11,-22359.18,1189.48,-0.5391,1,-110.205,9.1274,0,-6197.73,2.784,-19.57,-8.5401,0.699,-9173.08,15.15,False
-8.382,10.398,826.78,-600.1,2.06,-8.652,-1308.84,-22436.622,980.36,-1.789,1,-138.57,8.857,0,-5900.49,1.739,-17.744,-9.2181,3.97,-7986.24,14.42,True
-5.406,7.1136,1230.48,-1770.2,2.06,-6.8074,526.26,-22441.045,1004.58,-0.6098,0,-154.56,8.6526,0,-5308.62,8.326,-10.587,-8.2668,3.042,-7815.09,15.9,False
-2.26278,6.90636,740.68,-404.534,2.06,-8.91,38.26,-22464.37,704.7,-1.344,0,-126.561,9.1292,0,-1978.02,2.2352,-11.921,-7.1829,1.475,-7677.28,13.25,False
-5.0094,13.902,1268.48,-398.967,0.06,-8.568,-1392.2,-22453.5,1035.4,-0.5765,0,-138.99,8.65796,1,-5698.92,4.634,-17.735,-7.8192,1.659,-8159.78,,True
-4.1418,10.866,576.88,-1921.2,0.06,-6.8748,-1282.72,-22439.456,975.38,-0.6123,0,-113.919,8.6214672,1,-6000,1.221,-13.074,-10.854,1.669,-7927.6,,True
-2.4801,11.31,6892.68,-400.961,2.06,-9.028,-1422.818,-22439.141,2178.1,-0.18245,0,-140.88,8.67534,0,-6283.05,1.065,-10.683,-11.022,0.649,-8510.78,,True
-2.17506,8.8617,1133.34,-253.7,0.06,-6.8458,-1317.6,-22430.09,928.18,-2.067,0,-108.618,8.9692,0,-5689.92,2.682,-8.869,-10.815,2.296,-7722.68,14.74,False
-7.11,14.49,1449.88,-378.5,2.06,-13.83,-1465.18,-22423.22,2234.7,-0.2973,1,-110.829,13.666,0,-9208.02,1.4272,-12.681,-6.906,0.9903,-8900.08,14.53,False
-3.7518,7.6641,1049.7,-49.1,0.06,-7.0788,-1258.42,-21766.95,954.14,-1.829,0,-219.45,9.259,0,-5928.9,4.492,-13.41,-19.284,0.782,-8801.28,15.92,True
-2.8557,9.6315,869.94,-404.581,2.06,-7.453,-1284.04,-22448.26,641.3,-4.414,0,-128.454,9.8154,0,-3713.22,2.864,-15.2244,-7.9053,0.631,-9570.08,,True
-2.5023,11.946,141.28,-832.6,2.06,-7.7672,-1347.2,-22442.514,1627.5,-0.19234,1,-110.253,8.72252,0,-6778.02,1.2772,-7.844,-8.2059,0.5732,-10085.08,12.95,False
-2.12055,8.076,-149.12,-640.5,2.06,-8.1016,-943.54,-22493.02,701.3,-0.4695,0,-165,9.4412,1,-1864.02,2.93,-23.599,-6.963,1.1743,-8285.48,15.4,True
-4.788,12.339,549.68,-837.4,0.06,-6.7006,-1331,-22407.13,948.56,-0.7359,1,-120.957,10.043,1,-5391.12,7.67,-6.885,-10.887,0.9104,-8672.68,,True
-5.376,7.1601,957.11,-558.8,0.06,-8.968,-863.14,-22396.01,1239.9,-0.7155,0,-200.49,8.6819,0,-6256.65,2.958,-23.383,-12.729,1.2547,-8300.38,15.27,True
-3.0162,10.608,540.88,-1868.2,2.06,-6.6604,-1233.14,-22431.293,609.7,-0.8435,0,-108.96,8.65554,1,-3118.62,2.984,-13.076,-7.3794,0.8501,-8707.08,13.64,True
-4.8306,12.228,1115.46,-402.3821,0.06,-9.048,-1410.35,-22431.404,1180.86,-0.6184,1,-111.432,8.6203366,1,-5761.38,1.6788,-17.033,-8.8497,0.6856,-7650.08,15.2,False
-2.27367,12.564,523.08,-402.5549,0.06,-7.8182,-1443.78,-22418.62,1149.5,-1.0716,0,-130.032,10.3528,0,-5684.82,4.308,-13.8225,-11.325,1.2629,-7691.28,16.02,False
-6.942,7.8747,20.68,110.3,2.06,-6.799,-1691.14,-22402.01,1234.22,-0.4329,0,-124.938,8.8234,0,-5684.82,3.072,-16.406,-10.422,0.6276,-7334.38,,False
-6.6,8.5512,797.8,-1266.1,2.06,-6.908,-1358.46,-22241.45,1437.3,-2.255,0,-126.564,8.78792,0,-6397.32,2.0924,-19.722,-8.6898,0.7191,-9132.08,15.26,True
-7.476,7.0923,58.88,-461.31,2.06,-9.696,-569.94,-22434.581,441.3,-0.5782,0,-134.832,9.786,0,-532.02,1.3912,-6.391,-6.8097,1.856,-7892.784,15.29,False
-3.7716,10.263,1019.5,-348.41,0.06,-8.1918,-1356.98,-22441.383,641.5,-1.0494,0,-120.285,11.824,1,-4087.62,1.8228,-11.725,-7.5078,0.9774,-7868.15,15.25,False
-2.8116,7.9047,1086.58,-3066.2,0.06,-6.57082,-1322.1,-22451.93,1269.14,-0.7084,1,-177.48,8.81622,1,-6842.22,4.166,-5.28,-8.328,0.47271,-8031.68,14.91,False
-2.34669,15.066,244.08,-649,0.06,-7.9324,-1369.42,-22425.48,228.7,-0.5387,1,-204.84,9.9616,0,-4603.32,1.0264,-15.2869,-7.2819,0.6495,-8860.88,,True
-4.6653,7.1049,1397.08,-298.6,2.06,-8.746,-1122.34,-22364.42,844.9,-0.6988,1,-104.96274,10.403,1,-820.02,2.1042,-5.53,-6.4842,0.525,-11116.08,,False
-4.3509,10.212,-172.52,-362.25,2.06,-11.962,-1567.38,-22433.273,1936.7,-0.4668,0,-123.654,8.620496,1,-5655.72,1.568,-18.869,-8.901,1.688,-7742.78,,True
-2.6202,7.1931,1075.9,-181.9,0.06,-8.0626,-1836.34,-22455.9,1055.24,-1.0299,1,-105.8559,9.576,1,-5838.54,0.9594,-22.239,-15.558,0.4964,-4521.08,13.94,False
-3.2427,16.716,556.68,-517.9,2.06,-7.9432,-1368.86,-22316.45,-6778.5,-1.1125,1,-109.398,10.702,0,-4663.92,0.80258,-8.052,-9.444,1.502,-7812.73,,True
-5.997,15.474,868.5,-366.57,0.06,-10.66,-1430.078,-22436.119,1109.58,-0.8382,0,-123.744,8.6219904,0,-5864.34,5.776,-20.648,-8.7366,2.572,-8071.18,16.11,True
-5.526,9.066,1007.92,-376.74,0.06,-10.472,-1320.44,-22148.65,-2662.5,-1.307,0,-250.98,9.1146,1,-5520.12,0.83046,-14.9675,-11.589,1.1005,-7672.68,13.64,False
-3.1857,7.02534,1143.34,-642.9,2.06,-8.0376,798.46,-22394,170.3,-0.4385,0,-107.4714,10.111,1,-5962.2,1.2826,-15.4967,-15.204,1.795,-8153.98,,False
-2.4765,8.4423,626.48,-539.6,2.06,-9.006,-1124.14,-22432.762,521.1,-1.0159,1,-124.032,8.80362,1,-4732.62,1.6798,-8.286,-7.8129,0.7841,-8689.38,17.39,True
-4.0554,8.0373,838.44,341.2,2.06,-6.647,-1629.54,-22450.67,1186.88,-2.62,1,-164.43,8.8434,1,-5977.14,4.294,-10.728,-13.302,1.0456,-8458.38,,True
-4.0407,7.4685,647.28,-870.7,0.06,-7.349,-858.54,-24914.65,971.52,-1.189,0,-112.176,9.4154,1,-4219.32,2.94,-15.2085,-7.2324,0.6381,-7783.68,13.55,False
-6.105,7.5942,939.88,-109.5,0.06,-6.7272,-1138.74,-22458.15,950.42,-2.44,1,-153.54,8.64064,1,-3299.22,5.064,-20.501,-7.0809,0.7731,-8734.88,13.89,False
-3.7821,6.99531,567.48,-1284.9,0.06,-6.8508,-727.74,-22426.14,1126.3,-0.7647,0,-116.007,9.5166,1,-6229.2,7.216,-11.778,-7.9386,1.443,-8151.18,,True
-2.15958,7.4292,716.88,-652.6,0.06,-7.6414,-1294.14,-22435.862,1167.04,-1.324,1,-132.663,8.892,1,-6130.23,4.852,-15.375,-9.6,0.5682,-9888.08,14.99,True
-2.5635,11.592,726.28,-182.8,2.06,-7.3552,-1448.02,-22399.42,1090.894,-1.156,1,-154.32,9.105,1,-5740.32,3.888,-15.1864,-11.187,1.551,-8128.28,,True
-2.10426,8.874,1073.9,-596.5,0.06,-7.093,-1402.122,-22448.52,1250.34,-0.9087,1,-142.5,9.0034,0,-6151.35,3.028,-18.463,-15.573,1.72,-8067.68,,True
-5.091,16.071,-2335.32,-410.786,0.06,-8.628,-1420.19,-22420.04,1446.5,-0.21876,0,-140.85,8.934,1,-5650.02,0.87616,-10.215,-10.464,1.834,-7889.255,,False
-2.12991,8.7321,866.44,-744.4,2.06,-7.0236,-1391.34,-22381.53,1704.1,-2.67,1,-117.612,8.69162,1,-6066.756,1.173,-7.205,-8.1003,1.4151,-8184.98,14.96,True
-6.543,7.7823,711.48,1098.8,2.06,-6.60276,-1242.94,-22426.701,848.3,-0.5429,0,-159.3,8.627462,1,-5275.92,4.42,-5.714,-11.895,2.288,-7813.53,,True
-4.7532,8.0454,457.48,-392.23,2.06,-14.49,-1271.52,-22449.24,-91.3,-0.6201,1,-119.082,8.638724,0,-5540.82,1.2236,-11.096,-13.803,0.6162,-6948.18,15.71,True
-3.0408,8.1708,611.48,-320.35,0.06,-9.284,-1748.34,-22401.15,1469.3,-1.689,0,-122.703,9.0526,1,-5569.02,2.1786,-12.781,-8.5776,0.47711,-11990.08,,True
-6.063,10.005,-2407.32,-491.74,0.06,-8.53,-1332.7,-22431.211,783.5,-0.20789,0,-107.898,10.628,0,1309.98,1.8348,-17.005,-6.5892,0.9123,-7850.18,,False
-6.828,8.463,701.28,-690,2.06,-8.1662,-1120.94,-22465.16,1002.04,-0.8154,1,-209.04,9.8684,1,-5934.36,4.63,-17.113,-18.459,0.50427,-6517.08,,True
-2.2977,8.4594,224.08,-3255.2,2.06,-6.55006,-1367.32,-22432.36,1958.1,-0.607,1,-111.705,9.9742,0,-6209.04,1.1992,-8.226,-9.822,2.969,-8040.48,,True
-4.7298,20.013,477.28,-656.9,0.06,-8.43,-1390.1,-22431.387,1108.28,-0.3452,1,-113.679,9.7098,1,-6123.21,6.422,-14.3119,-18.018,2.169,-8092.68,,False
-4.3914,11.853,938.514,-604.5,0.06,-7.9366,-1392.42,-22470.49,1474.1,-1.0468,1,-123.612,9.0954,1,-7351.92,1.6354,-23.132,-6.44067,1.546,-7805.62,,True
-7.608,8.6256,1022.08,-625.1,0.06,-7.1148,-1346.48,-22431.274,2337.5,-0.8312,1,-108.789,17.602,0,-7696.02,0.83626,-13.257,-6.6048,0.48073,-14191.08,14.97,True
-3.2832,8.7603,1036.74,-707,2.06,-7.5198,-1291.8,-22419.76,1145.96,-0.6852,0,-200.85,8.622548,0,-6124.44,3.732,-2.1,-16.728,0.9294,-8363.08,,False
-2.23347,7.1316,1079.82,-320.3,2.06,-11.722,-2510.34,-22382.32,1185.06,-0.7254,0,-156.54,10.1352,0,-5842.47,4.534,-17.115,-11.202,0.799,-7462.78,15.79,False
-2.4903,7.5231,562.08,-389.31,0.06,-10.334,-1631.94,-22446.205,1459.3,-0.8636,0,-147.09,10.1726,0,-5711.82,1.5014,-16.208,-8.9727,1.602,-8023.38,,True
-5.388,7.3386,1242.08,-473.38,0.06,-10.298,-527.34,-22449.23,390.5,-0.6148,1,-109.899,9.5064,0,-5613.12,1.3988,-16.535,-7.9605,2.098,-8109.98,16.17,True
-3.189,18.723,1664.48,-220.6,0.06,-8.44,-1408.86,-22421.82,820.1,-0.3485,1,-109.047,8.69842,1,-5403.42,3.082,-8.911,-9.909,1.1848,-8321.28,14.54,False
-4.3935,7.9518,264.08,-641.8,2.06,-7.7156,-1017.34,-22432.508,518.1,-0.6241,0,-125.61,8.628634,1,-5475.72,1.8896,-16.294,-11.871,0.5944,-7439.08,,True
-9.468,7.01727,1212.28,-512,2.06,-9.596,433.86,-22437.827,805.3,-0.458,1,-140.76,9.0864,1,-5637.42,1.9212,-6.299,-7.6119,0.9237,-8387.38,,False
-4.5738,15.954,-3667.32,-476.48,0.06,-7.4586,-1396.82,-22434.744,-100.1,-0.20777,0,-117.771,9.114,0,-5068.32,1.0328,-15.632,-9.678,0.977,-7529.38,14.29,False
-2.3751,9.819,781.58,-639.4,2.06,-8.0076,-1388.76,-22437.561,4893.5,-1.693,1,-171.63,9.2508,1,-6004.08,0.7979,-16.559,-7.5231,0.6209,-7595.78,,True
-5.694,16.128,1045.16,-1484.2,0.06,-6.8198,-1393.54,-22444.475,1187.04,-0.5475,1,-202.05,8.62536,0,-6508.32,4.402,-17.848,-7.9629,0.9485,-7761.58,13.52,False
-3.1761,10.98,462.48,506.9,2.06,-6.6566,-1517.56,-22426.58,1236,-0.9358,1,-131.424,8.66266,0,-1105.02,4.388,-13.7488,-6.44238,1.347,-8069.58,,True
-2.6622,10.983,296.28,-617.6,2.06,-9.05,-1320.2,-22356.88,1112.42,-0.2726,1,-178.68,9.154,0,-6344.55,4.634,-11.964,-7.7895,0.8841,-8247.38,16.57,True
-4.932,15.33,965.564,-348.7,2.06,-9.682,-1405.362,-22470.9,1008.04,-2.752,0,-138.42,12.42,0,-4207.62,6.424,-6.58,-7.5945,1.4143,-7874.79,,False
-4.2807,7.6425,974.358,-337.54,0.06,-10.268,-1701.74,-22523.72,1292.1,-2.036,0,-118.47,8.77278,1,-6087.135,2.5808,-7.619,-17.292,0.8104,-8964.08,17.87,True
-3.7479,7.0935,422.28,-479.62,0.06,-8.744,-1134.34,-22421.74,1083.174,-0.7654,1,-151.68,8.67506,0,-5368.02,8.342,-19.421,-8.4138,0.8332,-8004.78,15.66,False
